Tag	1_lambda	BioSample	BioSpecimen	Chao1	Chao1_LB	Chao1_UL	Hprime	Molecule	MoleculeType	Obs	Site	WGS_Hprime	qD	site_norm
SRS022150	136.745856549668	SRS022150	700097919	1021.04891304348	908.467543210771	1176.96693724222	5.65827873628847	DNA	G	616	Subgingival plaque		616	subgingival_plaque
SRS022141	82.2851675375263	SRS022141	700097910	2234.78125	1966.64915504247	2573.4227157453	5.69562934260434	DNA	G	947	Saliva		947	saliva
SRS017043	15.0015559307445	SRS017043	700033556	922.031914893617	749.976739392036	1177.01401573856	4.06175988484722	DNA	G	393	Anterior nares		393	anterior_nares
SRS016629	117.859593731293	SRS016629	700032413	1365.08536585366	1221.86355131765	1554.21042780939	5.68974447223775	DNA	G	775	Stool		775	stool
SRS019980	385.689161003836	SRS019980	700095225	2933.85810810811	2654.69810630458	3273.02459350365	6.64001897988618	DNA	G	1356	Supragingival plaque		1356	supragingival_plaque
SRS022479	11.6450771129237	SRS022479	700098380	501.583333333333	422.897442970623	627.210765569235	3.39333961760395	DNA	G	291	Posterior fornix		291	posterior_fornix
SRS022532	7.23550751517558	SRS022532	700098437	1174.75510204082	1018.87896224419	1384.88110174635	3.86979030573087	DNA	G	571	Buccal mucosa		571	buccal_mucosa
SRS016398	127.491213389121	SRS016398	700032085	1041.79347826087	817.092962233892	1371.22550015516	5.45372381909494	DNA	G	335	R_Antecubital fossa		335	right_antecubital_fossa
SRS042966	188.872518250667	SRS042966	700108218	2387.84843205575	2237.00521162748	2572.10355119004	6.18276470728668	DNA	G	1556	Stool		1556	stool
SRS023046	4.36621663821724	SRS023046	700099080	268.75	226.587950110093	345.3704543647	2.45360361384119	DNA	G	175	Posterior fornix		175	posterior_fornix
SRS064645	199.054431428233	SRS064645	700111026	1296.00555555556	1110.61095189865	1546.17673222158	5.9180459662639	DNA	G	580	Stool		580	stool
SRS053912	5.59153467710128	SRS053912	700105615	450.38	343.600520065083	633.887726445613	2.94444752859669	DNA	G	195	R_Retroauricular crease		195	right_retroauricular_crease
SRS024310	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		NA	NA
SRS014408	130.647646730095	SRS014408	700023062	2441.7486631016	2230.18738681399	2705.16214935911	5.72279786499341	DNA	G	1367	Palatine Tonsils		1367	palatine_tonsils
SRS051334	70.7491514139222	SRS051334	700110231	3453.65737051793	3157.4293014285	3809.52205879882	5.74540864315298	DNA	G	1686	Palatine Tonsils		1686	palatine_tonsils
SRS057936	43.8474224457136	SRS057936	700109458	966.769230769231	847.746043193254	1131.23491710361	4.97863279582015	DNA	G	536	Attached/Keratinized gingiva		536	attached_keratinized_gingiva
SRS050628	34.892967439276	SRS050628	700038397	2042.05797101449	1807.49877582705	2341.0789060488	5.06272524387828	DNA	G	954	Buccal mucosa		954	buccal_mucosa
SRS022413	14.3163959961228	SRS022413	700098288	379.25	309.936504386648	501.982968683905	3.50559838795139	DNA	G	220	Posterior fornix		220	posterior_fornix
SRS053533	9.52297539634051	SRS053533	700038960	1891.01538461538	1659.77003365089	2187.73132110524	4.22276802691155	DNA	G	843	Hard palate		843	hard_palate
SRS053917	130.633402839839	SRS053917	700109395	1832.59016393443	1601.37250566428	2131.19307328681	5.87450424938982	DNA	G	808	Supragingival plaque		808	supragingival_plaque
SRS064013	7.71722488038277	SRS064013	700114481	94.5625	65.8171759976492	172.441736385478	2.74449360076509	DNA	G	49	Vaginal introitus		49	vaginal_introitus
SRS013412	43.8664495114005	SRS013412	700016302	1170.06617647059	971.815836896525	1446.32755552157	5.06252071533216	DNA	G	468	Hard palate		468	hard_palate
SRS024501	26.3673082435755	SRS024501	700101647	954.439024390244	831.785520870949	1125.8120465033	4.39294543595616	DNA	G	523	Attached/Keratinized gingiva		523	attached_keratinized_gingiva
SRS017334	17.9886957132287	SRS017334	700034040	980.563636363636	877.191052108172	1121.53730304722	4.71257928527907	DNA	G	593	L_Antecubital fossa		593	left_antecubital_fossa
SRS013532	23.1734078531908	SRS013532	700016553	2483.17724867725	2240.92237243793	2782.91683349591	5.20827069001424	DNA	G	1220	Throat		1220	throat
SRS055816	160.057655068674	SRS055816	700108099	3878.55574324324	3567.3621003316	4247.48377956312	6.36414258275328	DNA	G	1890	Saliva		1890	saliva
SRS019431	11.1063290251004	SRS019431	700037902	847.09	711.739962849767	1048.63803894195	3.37574826280519	DNA	G	435	R_Retroauricular crease		435	right_retroauricular_crease
SRS042898	9.6254433196983	SRS042898	700108910	1496.54347826087	1244.54999628279	1843.09539268767	3.73582673659501	DNA	G	573	L_Retroauricular crease		573	left_retroauricular_crease
SRS042312	198.49116319954	SRS042312	700110432	3991.60260586319	3709.65868303939	4326.06323969191	6.49199407622042	DNA	G	2196	Subgingival plaque		2196	subgingival_plaque
SRS062545	12.5456748951489	SRS062545	700113548	1545.25609756098	1416.05021274301	1711.97271755801	4.02021186018321	DNA	G	971	Vaginal introitus		971	vaginal_introitus
SRS014726	53.5768448068024	SRS014726	700023380	1897.45454545455	1692.03842026573	2159.88904067938	5.45565866274186	DNA	G	952	Saliva		952	saliva
SRS015648	52.0350755237261	SRS015648	700024303	2279.8489010989	2063.31119487572	2549.83238402056	5.30715605542346	DNA	G	1186	Palatine Tonsils		1186	palatine_tonsils
SRS021423	16.6407216204872	SRS021423	700097131	923.736363636364	773.910635371892	1142.22840746577	4.19089842134211	DNA	G	447	R_Retroauricular crease		447	right_retroauricular_crease
SRS018932	18.3369878717863	SRS018932	700037401	1262.15789473684	1111.79630722463	1465.99347578415	3.81659854414383	DNA	G	689	R_Retroauricular crease		689	right_retroauricular_crease
SRS024509	31.8285822370829	SRS024509	700101655	1144.21008403361	1043.91360384754	1280.06294539369	4.44026207771778	DNA	G	761	R_Antecubital fossa		761	right_antecubital_fossa
SRS022667	10.0345157450312	SRS022667	700098619	837.901408450704	718.627721512856	1008.05063919651	3.80830439494136	DNA	G	439	Mid vagina		439	mid_vagina
SRS020736	98.1279625966551	SRS020736	700096161	1199.14220183486	1056.31123913239	1390.28038920042	5.51999096628934	DNA	G	634	Stool		634	stool
SRS023097	48.4920089414698	SRS023097	700099131	1942.47619047619	1665.8901014827	2302.77022695767	5.17933020143847	DNA	G	752	Tongue dorsum		752	tongue_dorsum
SRS055378	169.721411378001	SRS055378	700103439	3159.44137931034	2933.73455652645	3430.32157162201	6.30341475284208	DNA	G	1806	Supragingival plaque		1806	supragingival_plaque
SRS064088	11.0014946835652	SRS064088	700111832	600.61	502.511003261361	750.030855156271	4.15323598620358	DNA	G	315	Posterior fornix		315	posterior_fornix
SRS056087	5.58656272847616	SRS056087	700108102	3987.94586894587	3714.38761159638	4309.92830130656	4.11573443717079	DNA	G	2169	Hard palate		2169	hard_palate
SRS022077	57.4264526581261	SRS022077	700097843	1849.00337837838	1653.58691328425	2098.38861269781	5.51059834901182	DNA	G	946	Tongue dorsum		946	tongue_dorsum
SRS062842	39.5514018691588	SRS062842	700111238	328.333333333333	171.949620691384	717.741857485509	4.00178089778801	DNA	G	67	L_Antecubital fossa		67	left_antecubital_fossa
SRS064697	265.13010265439	SRS064697	700114010	2821.89484978541	2590.65885843335	3103.68597360784	6.3691790742768	DNA	G	1533	Subgingival plaque		1533	subgingival_plaque
SRS051583	8.23741365208566	SRS051583	700038753	1018.5	824.735787358854	1301.92593068357	3.81487105593379	DNA	G	406	R_Retroauricular crease		406	right_retroauricular_crease
SRS014307	22.4001576044129	SRS014307	700021896	140.5	107.500493827094	216.203283403237	3.66454193535835	DNA	G	82	L_Antecubital fossa		82	left_antecubital_fossa
SRS058693	67.0627915873556	SRS058693	700102525	4172.95609756098	3918.83814010627	4469.90089072392	5.85916273095786	DNA	G	2411	Tongue dorsum		2411	tongue_dorsum
SRS014412	78.2289271341619	SRS014412	700023066	2729.8322147651	2568.50118245929	2925.75150100534	5.97243249596289	DNA	G	1816	Stool		1816	stool
SRS077540	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		NA	NA
SRS065308	52.8994429820604	SRS065308	700114282	4244.23614190687	4009.35793722362	4517.87323470427	5.83238350462959	DNA	G	2586	Palatine Tonsils		2586	palatine_tonsils
SRS043891	52.224685052359	SRS043891	700105410	1316.66783216783	1192.53194038477	1479.37315500549	5.17636866754904	DNA	G	793	Subgingival plaque		793	subgingival_plaque
SRS057355	70.7341129791395	SRS057355	700103433	2869.36778846154	2606.64539540684	3190.90100809342	5.69019956359535	DNA	G	1433	Tongue dorsum		1433	tongue_dorsum
SRS051548	12.1785683777678	SRS051548	700105152	596.578947368421	512.819821593815	723.163117647843	3.44874663071879	DNA	G	349	Posterior fornix		349	posterior_fornix
SRS046226	48.4925373134328	SRS046226	700103431	678	218.782275232636	2409.25310035015	3.93658766102325	DNA	G	53	Saliva		53	saliva
SRS023530	126.673712041325	SRS023530	700099807	2067.39754098361	1800.1833628071	2410.47729418004	5.78139690827152	DNA	G	859	Saliva		859	saliva
SRS056986	137.010968132564	SRS056986	700038864	1879.44476744186	1699.5404515608	2106.69896992982	5.87315200375919	DNA	G	1016	Subgingival plaque		1016	subgingival_plaque
SRS015043	119.853219071185	SRS015043	700023698	3118.1826625387	2907.73792099021	3369.53018248522	6.3259704345441	DNA	G	1825	Throat		1825	throat
SRS022022	7.00400899070013	SRS022022	700097762	1609.00625	1349.62131585108	1958.62538565728	3.88737290868186	DNA	G	604	Buccal mucosa		604	buccal_mucosa
SRS022854	58.576843925878	SRS022854	700098884	2100.01818181818	1831.03223195898	2449.03827057624	5.244780585017	DNA	G	927	Anterior nares		927	anterior_nares
SRS023902	121.942008655424	SRS023902	700100300	1998.304	1754.4459599377	2311.75888584453	5.79508383978539	DNA	G	900	Hard palate		900	hard_palate
SRS016876	242.552104301505	SRS016876	700033237	2810.6519434629	2617.24870010029	3044.56952986127	6.38413747414999	DNA	G	1694	Supragingival plaque		1694	supragingival_plaque
SRS065216	56.5335838547574	SRS065216	700113493	1293.3375	1153.87190561501	1478.26214827917	5.2063458524859	DNA	G	726	Supragingival plaque		726	supragingival_plaque
SRS015210	68.5454738156757	SRS015210	700023865	1480.15384615385	1314.78586387838	1695.62677135973	5.40913737773834	DNA	G	769	Hard palate		769	hard_palate
SRS063004	21.8482003249109	SRS063004	700114755	1234.37254901961	1079.49014139928	1442.26950435159	4.80512085830987	DNA	G	627	Anterior nares		627	anterior_nares
SRS013286	68.5809655226223	SRS013286	700015997	2488.66666666667	2299.81410112819	2718.47549538952	5.67623831662985	DNA	G	1429	Tongue dorsum		1429	tongue_dorsum
SRS023598	11.7116997185139	SRS023598	700099901	836.398550724638	722.868688634856	999.526652809524	3.83241315380935	DNA	G	463	R_Retroauricular crease		463	right_retroauricular_crease
SRS020175	29.469848748532	SRS020175	700095428	931.555555555556	794.691063654235	1128.32546632142	4.56501439293162	DNA	G	482	Anterior nares		482	anterior_nares
SRS058276	67.1413529970652	SRS058276	700038540	1707.55714285714	1533.23557987086	1932.42130235527	5.31567629097174	DNA	G	932	Subgingival plaque		932	subgingival_plaque
SRS016387	186.771326656605	SRS016387	700032074	2865.81407035176	2563.08981616556	3235.81874392365	6.42190361773924	DNA	G	1201	Tongue dorsum		1201	tongue_dorsum
SRS015580	6.25836780744641	SRS015580	700024235	83	43.4230774965511	231.175991961306	2.41933409060417	DNA	G	29	L_Retroauricular crease		29	left_retroauricular_crease
SRS055906	159.128469980633	SRS055906	700110165	1671.79591836735	1428.27542216389	1993.1127469028	5.87863917878683	DNA	G	666	Palatine Tonsils		666	palatine_tonsils
SRS051523	67.2689014429276	SRS051523	700106489	1305.48837209302	1138.5115461999	1533.27339489289	5.41092923885674	DNA	G	680	Anterior nares		680	anterior_nares
SRS042625	5.50315441857726	SRS042625	700106493	370.125	286.915583605739	532.089589171406	3.06268348503533	DNA	G	199	Posterior fornix		199	posterior_fornix
SRS014733	15.840534044801	SRS014733	700023387	1352.91739130435	1192.64327455149	1564.81039615342	4.09881304162866	DNA	G	695	Throat		695	throat
SRS023787	8.46132557656866	SRS023787	700100180	946.613636363636	800.283025189526	1154.77993167176	3.27511710601705	DNA	G	454	R_Retroauricular crease		454	right_retroauricular_crease
SRS016390	69.5377044537278	SRS016390	700032077	1664.84397163121	1481.63227435657	1900.45160236387	5.63630840823208	DNA	G	841	Attached/Keratinized gingiva		841	attached_keratinized_gingiva
SRS063265	50.1661725606453	SRS063265	700114807	2620.62903225806	2318.8747437566	2997.51951045085	5.59574122775217	DNA	G	1107	Saliva		1107	saliva
SRS012888	76.6329665972846	SRS012888	700015077	3211.20916334661	2945.0990778179	3532.04038950044	5.86545367958117	DNA	G	1651	Subgingival plaque		1651	subgingival_plaque
SRS013629	32.6114513933012	SRS013629	700016707	1161.77857142857	976.766661654277	1419.50040216042	4.61411971690774	DNA	G	506	R_Retroauricular crease		506	right_retroauricular_crease
SRS058402	80.1152407997195	SRS058402	700107495	2970.29024390244	2688.54211139988	3314.66510056251	5.70046429713569	DNA	G	1421	Tongue dorsum		1421	tongue_dorsum
SRS016515	11.1302572218212	SRS016515	700032242	901.893617021277	733.954695064339	1151.12119686142	3.28497256931439	DNA	G	387	Mid vagina		387	mid_vagina
SRS044208	86.368170761704	SRS044208	700106404	1442.45149253731	1293.35244496723	1637.16542562993	5.54287414413321	DNA	G	806	Throat		806	throat
SRS058610	1	SRS058610	700102536	1	NA	NA	NA	DNA	G	1	R_Antecubital fossa		1	right_antecubital_fossa
SRS021219	50.5213613092845	SRS021219	700096865	1389.85514018692	1217.20083863963	1619.05242432827	5.30829582094084	DNA	G	690	Stool		690	stool
SRS049814	34.2812710239527	SRS049814	700107507	1709.60431654676	1531.24200960747	1939.59100488286	4.87159110265269	DNA	G	915	Anterior nares		915	anterior_nares
SRS018304	87.8400300751879	SRS018304	700035738	2187.82051282051	1944.63064872301	2493.81771021792	5.87743555182841	DNA	G	1003	Palatine Tonsils		1003	palatine_tonsils
SRS065279	36.843246351663	SRS065279	700110596	1516.8893129771	1348.36583789323	1736.09425315726	5.15890144205772	DNA	G	788	Attached/Keratinized gingiva		788	attached_keratinized_gingiva
SRS015221	34.5089408528198	SRS015221	700023876	397.75	321.789970610752	527.239370125889	4.54978762669718	DNA	G	214	R_Antecubital fossa		214	right_antecubital_fossa
SRS023960	46.367021998402	SRS023960	700100421	1847.83684210526	1571.37602386579	2212.01017701757	5.17042555869161	DNA	G	700	Buccal mucosa		700	buccal_mucosa
SRS017449	13.1514497482582	SRS017449	700034182	678.58064516129	575.615366359272	829.820545245654	3.69083291710557	DNA	G	356	L_Antecubital fossa		356	left_antecubital_fossa
SRS053539	112.624148343469	SRS053539	700102918	1938.58620689655	1757.14452156259	2167.45473801578	5.80722354234469	DNA	G	1063	Subgingival plaque		1063	subgingival_plaque
SRS015385	21.5202226749294	SRS015385	700024040	822.340909090909	710.11071646318	984.730713839788	4.00969972599661	DNA	G	459	Vaginal introitus		459	vaginal_introitus
SRS016388	258.67678187168	SRS016388	700032075	3109.00282485876	2750.83429967987	3548.68227685816	6.48207041933312	DNA	G	1177	Hard palate		1177	hard_palate
SRS019129	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.93160198564903	NA	NA
SRS013622	26.9984721258256	SRS013622	700016700	2377.60504201681	2058.73840437152	2785.36957118571	5.03804573919212	DNA	G	915	Buccal mucosa		915	buccal_mucosa
SRS020803	160.410950283197	SRS020803	700096277	2469.50903614458	2197.09213566063	2808.89777523384	6.16370345058558	DNA	G	1089	Palatine Tonsils		1089	palatine_tonsils
SRS017871	399.912317327768	SRS017871	700035169	2596.76	2336.83186019298	2916.01440229153	6.60217781260626	DNA	G	1198	Supragingival plaque		1198	supragingival_plaque
SRS024255	19.8235594349334	SRS024255	700101233	1494.2427184466	1306.39532831733	1743.62992279434	4.30350617187504	DNA	G	733	Attached/Keratinized gingiva		733	attached_keratinized_gingiva
SRS019071	58.5173859678583	SRS019071	700037542	2635.05387931035	2415.78456660345	2902.89844073015	5.72006362376727	DNA	G	1426	Tongue dorsum		1426	tongue_dorsum
SRS012827	14.5776388012718	SRS012827	700014913	1933.14925373134	1717.38813827652	2209.97225696362	4.56324179283738	DNA	G	955	Buccal mucosa		955	buccal_mucosa
SRS021948	251.744790712394	SRS021948	700097688	2357.675	2179.36681358571	2576.77759642526	6.44640206871143	DNA	G	1400	Stool		1400	stool
SRS051779	90.2498625618469	SRS051779	700105628	957.259259259259	785.924315830616	1205.86133621032	5.36007515158187	DNA	G	406	Throat		406	throat
SRS023829	43.308427127977	SRS023829	700100227	881.8	759.596579288874	1060.01942839335	4.68398216043969	DNA	G	493	Stool		493	stool
SRS144382	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		NA	NA
SRS021035	14.3622775367452	SRS021035	700096582	791.532608695652	657.601648866782	993.770458744326	3.86900260192085	DNA	G	395	L_Retroauricular crease		395	left_retroauricular_crease
SRS022282	121.647413152902	SRS022282	700098122	1254.564	1120.16283568209	1432.37046489072	5.67079410786379	DNA	G	704	Subgingival plaque		704	subgingival_plaque
SRS016039	13.5757043290165	SRS016039	700024694	1968.1906779661	1721.71414016832	2286.75652907794	4.4395763794152	DNA	G	879	Buccal mucosa		879	buccal_mucosa
SRS023164	35.1380414472188	SRS023164	700099295	2010.34574468085	1704.15365250672	2412.58173022076	5.01922638952641	DNA	G	728	Hard palate		728	hard_palate
SRS043175	4.07067137809187	SRS043175	700105035	206.5	57.416528100143	1063.04170926041	2.17324013782713	DNA	G	26	Anterior nares		26	anterior_nares
SRS013602	33.615427503223	SRS013602	700016629	4996.88324873096	4644.07303596097	5406.11727168573	5.9150208225265	DNA	G	2438	Hard palate		2438	hard_palate
SRS021412	129.277777777778	SRS021412	700097120	3060.89285714286	2771.42943093174	3411.90121047996	6.20371144129966	DNA	G	1410	Saliva		1410	saliva
SRS016040	7.43635829327414	SRS016040	700024695	1233.90186915888	1085.14640536713	1432.93194098574	3.58968630799893	DNA	G	645	Attached/Keratinized gingiva		645	attached_keratinized_gingiva
SRS053228	17.2738785379917	SRS053228	700108110	845.532894736842	735.93644583492	1001.33826048892	4.04286498085769	DNA	G	476	R_Retroauricular crease		476	right_retroauricular_crease
SRS012837	2	SRS012837	700014923	2	NA	NA	0.693147180559945	DNA	G	2	Anterior nares		2	anterior_nares
SRS044067	21.3529835939382	SRS044067	700109392	1391.46951219512	1180.44462376944	1677.66008151051	4.69323174315756	DNA	G	588	Attached/Keratinized gingiva		588	attached_keratinized_gingiva
SRS017264	33.1658026375625	SRS017264	700033939	458.782051282051	373.229277204347	596.160320025429	4.47773733343065	DNA	G	232	R_Antecubital fossa		232	right_antecubital_fossa
SRS049408	232.450928129462	SRS049408	700103283	2849.13900414938	2610.86522994799	3138.4291907108	6.33432125234432	DNA	G	1498	Buccal mucosa		1498	buccal_mucosa
SRS021064	7.1325870228305	SRS021064	700096611	589.460317460317	506.719982085752	712.776540843311	3.56838362222947	DNA	G	338	Posterior fornix		338	posterior_fornix
SRS044386	6.78440237355185	SRS044386	700106289	274	194.838715857178	428.808387581083	3.19251962654029	DNA	G	112	R_Antecubital fossa		112	right_antecubital_fossa
SRS062698	11.3852526684346	SRS062698	700111446	1903.72	1692.35327083171	2172.19123152668	4.65890200726978	DNA	G	910	Hard palate		910	hard_palate
SRS015889	4.7233003522443	SRS015889	700024544	1603.42857142857	1436.15716197305	1823.27791541287	3.37872217665623	DNA	G	904	Anterior nares		904	anterior_nares
SRS045316	14.2200821646844	SRS045316	700103671	892	783.234807882501	1044.70403906451	3.90346726178992	DNA	G	514	Posterior fornix		514	posterior_fornix
SRS017064	26.6322172902655	SRS017064	700033577	1211.60555555556	1057.39501933783	1421.71916632638	4.70663904320618	DNA	G	632	Anterior nares		632	anterior_nares
SRS017214	120.336105063558	SRS017214	700033820	2131.90797546012	1898.30205174765	2425.13544977368	5.93740737715137	DNA	G	983	Buccal mucosa		983	buccal_mucosa
SRS054997	1	SRS054997	700105411	1	NA	NA	NA	DNA	G	1	L_Retroauricular crease		1	left_retroauricular_crease
SRS012957	16.192247396113	SRS012957	700015221	448.470588235294	357.534539406377	597.423206318618	3.86271593414569	DNA	G	215	L_Retroauricular crease		215	left_retroauricular_crease
SRS015046	85.8277054892327	SRS015046	700023701	1682.63286713287	1524.17679483374	1887.57062300041	5.6455215578675	DNA	G	984	Stool		984	stool
SRS019535	12.5240874931572	SRS019535	700038006	2346.1801242236	2109.16674542286	2643.8470969999	4.1235100692868	DNA	G	1183	L_Retroauricular crease		1183	left_retroauricular_crease
SRS016092	34.4455023936101	SRS016092	700024749	1204	1032.51071412227	1440.47907341878	4.72311362837884	DNA	G	580	Supragingival plaque		580	supragingival_plaque
SRS020863	160.574980247563	SRS020863	700096374	2063.35135135135	1830.63033187107	2358.1365358393	5.92702978390551	DNA	G	958	Subgingival plaque		958	subgingival_plaque
SRS013087	109.048392846711	SRS013087	700015654	4143.0782051282	3875.17498641588	4456.54597077366	6.39184924749301	DNA	G	2300	Throat		2300	throat
SRS015840	6.82707018419307	SRS015840	700024495	526.015151515152	425.181492022659	690.721983431486	3.32864934683342	DNA	G	266	L_Antecubital fossa		266	left_antecubital_fossa
SRS052061	181.064722243104	SRS052061	700102254	2042.78125	1810.40746430572	2337.91318054774	6.0447387213424	DNA	G	950	Supragingival plaque		950	supragingival_plaque
SRS022908	82.4339013874606	SRS022908	700098938	2394.48571428571	2186.93604589369	2650.60355740587	5.63935367065124	DNA	G	1300	Tongue dorsum		1300	tongue_dorsum
SRS015426	13.9565579339114	SRS015426	700024081	618.840277777778	550.776061832386	720.048491568927	3.84277982465468	DNA	G	411	L_Retroauricular crease		411	left_retroauricular_crease
SRS019072	24.4684099877945	SRS019072	700037543	3219.40547263682	2902.77672527689	3605.52089932716	5.22421230494168	DNA	G	1460	Hard palate		1460	hard_palate
SRS022980	264.301839335649	SRS022980	700099014	2326.64508928571	2128.53497252699	2570.31066184566	6.36319014115306	DNA	G	1267	Supragingival plaque		1267	supragingival_plaque
SRS023042	12.5706825177994	SRS023042	700099076	853.904494382022	760.738733863208	985.183485732544	3.90556505783297	DNA	G	533	R_Antecubital fossa		533	right_antecubital_fossa
SRS017190	339.925762132203	SRS017190	700033796	1825.40449438202	1651.86110418967	2044.31476642568	6.44275610749298	DNA	G	988	Stool		988	stool
SRS017433	84.9122893523221	SRS017433	700034166	1261.25539568345	1138.65660884438	1422.5270422974	5.54375752630771	DNA	G	750	Stool		750	stool
SRS022288	28.386985153634	SRS022288	700098128	926.980769230769	796.268254817941	1110.0605034752	4.16697383395285	DNA	G	470	Vaginal introitus		470	vaginal_introitus
SRS020335	48.3800665988345	SRS020335	700095654	1931.04710144928	1706.08046883135	2218.33512675415	5.21428297530956	DNA	G	894	Hard palate		894	hard_palate
SRS017120	117.062332335084	SRS017120	700033682	2394.05592105263	2125.0493669612	2732.04352448568	5.94790594082396	DNA	G	1076	Tongue dorsum		1076	tongue_dorsum
SRS023292	94.4607398921973	SRS023292	700099454	1520.61538461538	1348.59019223372	1744.32268265539	5.62198989593323	DNA	G	776	Supragingival plaque		776	supragingival_plaque
SRS045278	92.8138209911846	SRS045278	700038437	2941.20805369128	2750.58125511048	3171.05275802696	6.01826379418582	DNA	G	1824	Tongue dorsum		1824	tongue_dorsum
SRS058812	14.0968817390304	SRS058812	700038387	700.281818181818	602.979232983707	846.392685280038	3.4530350825042	DNA	G	409	L_Retroauricular crease		409	left_retroauricular_crease
SRS015584	14.2282541640962	SRS015584	700024239	197.136363636364	136.995699757437	331.09778055493	3.51155713961053	DNA	G	88	Anterior nares		88	anterior_nares
SRS042972	13.085802671254	SRS042972	700107384	1532.32105263158	1321.13177788421	1813.73340756697	3.96532523046222	DNA	G	686	Attached/Keratinized gingiva		686	attached_keratinized_gingiva
SRS097885	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		NA	NA
SRS050919	8.23782555120034	SRS050919	700105095	1242.64661654135	1142.79442909154	1376.32053993523	3.16722144333622	DNA	G	848	Posterior fornix		848	posterior_fornix
SRS020116	33.7533419068632	SRS020116	700095369	855.308139534884	755.753219920399	995.523781591037	4.53094161224197	DNA	G	512	L_Antecubital fossa		512	left_antecubital_fossa
SRS043430	27.0812683758504	SRS043430	700107555	2021.35	1767.06786872018	2349.01966995165	5.19760177238439	DNA	G	886	Attached/Keratinized gingiva		886	attached_keratinized_gingiva
SRS055832	107.595776705475	SRS055832	700105931	1724.18181818182	1572.13939892751	1918.55207039983	5.57131552283697	DNA	G	1026	Supragingival plaque		1026	supragingival_plaque
SRS018829	28.5921209163034	SRS018829	700037296	1241.05696202532	1071.15765724015	1475.07996503536	4.43508076600626	DNA	G	621	R_Retroauricular crease		621	right_retroauricular_crease
SRS063413	57.9185107532463	SRS063413	700114172	2221.6432038835	2023.63185979353	2466.85776071569	5.57399964501495	DNA	G	1193	Buccal mucosa		1193	buccal_mucosa
SRS023163	44.14524200756	SRS023163	700099294	2824.49342105263	2583.1840302802	3118.58659084711	5.49092932170105	DNA	G	1480	Tongue dorsum		1480	tongue_dorsum
SRS013606	54.246196977807	SRS013606	700016641	4528.3010989011	4258.15328507695	4841.45023850747	5.77610846459019	DNA	G	2561	Throat		2561	throat
SRS065540	2.44448219898133	SRS065540	700111594	307.285714285714	185.641691954576	599.716661884381	1.62225921022428	DNA	G	99	Mid vagina		99	mid_vagina
SRS063883	93.2890524880185	SRS063883	700110287	2387.51612903226	2247.54532517773	2559.47122062255	5.76490150531433	DNA	G	1635	Stool		1635	stool
SRS148146	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		NA	NA
SRS016132	76.4390098927794	SRS016132	700024789	1304.16666666667	1174.29480992875	1479.1011284024	5.28854469036183	DNA	G	800	Stool		800	stool
SRS015991	68.7794175124397	SRS015991	700024646	1150.4037037037	1052.67265085273	1281.22191830396	5.20868643562248	DNA	G	764	Stool		764	stool
SRS056113	126.886230539496	SRS056113	700103572	3406.01222826087	3207.68155921201	3641.39266420458	6.11349667580706	DNA	G	2146	Supragingival plaque		2146	supragingival_plaque
SRS021778	150.481161939047	SRS021778	700097491	2207.53383458647	1926.9994769974	2563.95976930129	6.03998754711549	DNA	G	890	Palatine Tonsils		890	palatine_tonsils
SRS020348	14.3710754562026	SRS020348	700095667	506.816666666667	400.283639715772	683.284567220332	3.43287226261137	DNA	G	238	Mid vagina		238	mid_vagina
SRS057105	5.99555136233487	SRS057105	700105776	709.678571428571	571.605037565999	920.906104658753	3.56545943092624	DNA	G	311	R_Retroauricular crease		311	right_retroauricular_crease
SRS050072	55.8938034918214	SRS050072	700102923	1428.76818181818	1264.53032072663	1646.68255535762	4.9286114350873	DNA	G	762	Anterior nares		762	anterior_nares
SRS017695	19.8641730839751	SRS017695	700034788	839.45	658.580952110331	1113.89855297149	4.78711406416817	DNA	G	309	L_Antecubital fossa		309	left_antecubital_fossa
SRS012662	13.241071789463	SRS012662	700014445	1150.26991150442	1033.76596903011	1307.44057818523	4.00526088165676	DNA	G	700	Anterior nares		700	anterior_nares
SRS049642	12.2925730073487	SRS049642	700109935	797.355072463768	687.262778251164	955.877713888575	3.77042362935684	DNA	G	437	L_Retroauricular crease		437	left_retroauricular_crease
SRS042472	172.125141400169	SRS042472	700038963	3269.96695402299	3078.85594154803	3497.9384399106	6.16223987959219	DNA	G	2088	Palatine Tonsils		2088	palatine_tonsils
SRS016134	14.5760064520934	SRS016134	700024791	1354.17283950617	1153.40084259927	1627.52195846664	3.81545553315242	DNA	G	598	Hard palate		598	hard_palate
SRS014637	72.9138208541196	SRS014637	700023291	3340.6875	3078.53603876889	3654.41234208248	5.97467678002711	DNA	G	1746	Palatine Tonsils		1746	palatine_tonsils
SRS011098	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.24851693329891	NA	NA
